State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,11000,12000,11500
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7500,8000,7750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,2300,2800,2550
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,6000,7500,6750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2300,2800,2550
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,11000,13000,12000
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,2800,3500,3150
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Apple,American,Local,12/03/2026,23000,24000,23500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1500,1800,1650
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,800,1000,900
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,6000,7000,6500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,3500,4000,3750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,5000,5200,5100
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2500,3000,2750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Apple,American,Local,12/03/2026,16000,18000,17000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,12/03/2026,8000,9000,8500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1000,1500,1250
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,12/03/2026,7000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,12/03/2026,4000,8000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,1000,2000,1500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,4500,4800,4650
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,5000,5500,5250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3300,3150
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Betal Leaves",Mysore,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,12/03/2026,30000,30000,30000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,5000,5000,5000
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Potato,"Red Nanital",Local,12/03/2026,3300,3500,3400
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Cauliflower,Ranchi,Local,12/03/2026,4300,4800,4550
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Tomato,Deshi,Local,12/03/2026,1800,2000,1900
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Beans,"Beans (Whole)",Local,12/03/2026,8300,8800,8550
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,8500,9000,8750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,1800,2000,1900
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Chow Chow","Chow Chow",Local,12/03/2026,4000,4500,4250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Jasmine,Jasmine,Local,12/03/2026,35000,40000,37500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Tamarind Fruit","Tamarind Fruit",Local,12/03/2026,13000,14000,13500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Colacasia,Colacasia,Local,12/03/2026,7500,8000,7750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,2500,2800,2650
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Tomato,Local,Local,12/03/2026,1000,1500,1250
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2800,3000,2900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Tomato,Local,Local,12/03/2026,1000,1500,1250
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,1400,1500,1450
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Vellore,"Thirupathur APMC",Onion,Bellary,Local,12/03/2026,2700,2700,2700
"Tamil Nadu",Vellore,"Thirupathur APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC",Papaya,Papaya,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC",Pumpkin,Pumpkin,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Thirupathur APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4500,4500,4500
"Tamil Nadu",Vellore,"Thirupathur APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Thirupathur APMC",Tapioca,Tapioca,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Thirupathur APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Thirupathur APMC",Drumstick,Drumstick,Local,12/03/2026,7000,7000,7000
"Tamil Nadu",Vellore,"Thirupathur APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,2500,2800,2650
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1200,1600,1400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,8000,9000,8500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3500,3250
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2600,3000,2800
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Banana,"Red Banana",Local,12/03/2026,8000,9000,8500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1600,2000,1800
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,3000,3500,3250
