Arrival_Date,State,District,Market,Commodity,Min_Price,Max_Price,Modal_Price,Volatility
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Green Avare(W),3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Drumstick,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Onion,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Brinjal,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Beans,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Raddish,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Thondekai,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Chow Chow,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Onion Green,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Bottle gourd,1200,1500,1350,300
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Ginger(Green),7500,8000,7750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),5500,6000,5750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Lemon,11000,13000,12000,2000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Banana,6500,7000,6750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Bottle gourd,1500,1800,1650,300
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Ashgourd,2000,2200,2100,200
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Pumpkin,1800,2000,1900,200
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Beetroot,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Drumstick,4000,4500,4250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Yam(Ratalu),4800,5200,5000,400
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Green Chilli,4300,4600,4450,300
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Tomato,1800,2000,1900,200
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Pumpkin,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Snakeguard,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Banana,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Beans,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Coconut,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Beetroot,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Green Avare(W),3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Groundnut,6000,6000,6000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Bottle gourd,1500,1500,1500,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Raddish,2000,2000,2000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Chow Chow,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),8000,8000,8000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Tender Coconut,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Yam(Ratalu),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Lemon,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Cauliflower,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Coriander(Leaves),6000,6000,6000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Papaya,2500,2500,2500,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Pumpkin,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Snakeguard,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Beetroot,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Raddish,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Capsicum,8000,8000,8000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Guava,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Marigold(Calcutta),30000,30000,30000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),8000,8000,8000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Groundnut,8000,8000,8000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),6000,6000,6000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Tapioca,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Raddish,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Green Avare(W),7000,8000,7500,1000
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Onion Green,3000,3000,3000,0
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Garlic,13000,14000,13500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Bitter gourd,5500,6000,5750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Coconut,5000,5200,5100,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Carrot,5000,5500,5250,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Lime,4500,5000,4750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Elephant Yam(Suran)/Amorphophallus,4000,4500,4250,500
2026-12-03,Tamil Nadu,Vellore,Vellore APMC,Ashgourd,1800,1800,1800,0
2026-12-03,Bihar,Rohtas,Natwar APMC,Potato,1000,1200,1100,200
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Apple,20000,22000,21000,2000
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Orange,9000,10000,9500,1000
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Potato,3500,4000,3750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Coriander(Leaves),3600,4000,3800,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Cluster beans,4000,4400,4200,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Green Chilli,4400,4500,4450,100
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Sweet Potato,3500,4000,3750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Cabbage,2000,2500,2250,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3600,4000,3800,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Lemon,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Rose(Local),9000,10000,9500,1000
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Brinjal,1800,2000,1900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Papaya,3000,3500,3250,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Cluster beans,2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Bitter gourd,1800,2000,1900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Pumpkin,1400,1500,1450,100
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Green Chilli,2500,3000,2750,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Cabbage,1400,1500,1450,100
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Thondekai,2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Knool Khol,2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250,500
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Groundnut,6000,6000,6000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Banana,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Coriander(Leaves),4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Green Peas,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Cabbage,2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Ridgeguard(Tori),4000,4000,4000,0
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Brinjal,1500,2000,1750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,5000,4750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Bottle gourd,1200,1600,1400,400
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Carrot,3000,3600,3300,600
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Raddish,1500,2000,1750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Drumstick,5000,6000,5500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Potato,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Garlic,16000,18000,17000,2000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Cauliflower,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Brinjal,1800,2000,1900,200
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Coriander(Leaves),6000,7000,6500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Green Peas,6000,7000,6500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Pumpkin,2000,2400,2200,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5500,6000,5750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Coconut,5400,5800,5600,400
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Cabbage,1500,1800,1650,300
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Lime,10000,11000,10500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Lemon,13000,14000,13500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Onion Green,3000,3400,3200,400
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Banana - Green,4000,4500,4250,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3500,3250,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Ashgourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Pumpkin,1500,2000,1750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Ginger(Green),7000,7500,7250,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Capsicum,6000,7000,6500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Drumstick,5500,6000,5750,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Potato,2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Ginger(Green),6000,6400,6200,400
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4000,4400,4200,400
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Colacasia,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750,500
2026-12-03,West Bengal,Paschim Bardhaman,Asansol APMC,Sweet Pumpkin,1400,1600,1550,200
2026-12-03,West Bengal,Paschim Bardhaman,Asansol APMC,Potato,760,880,860,120
2026-12-03,Himachal Pradesh,Kangra,SMY Palampur,Potato,800,900,850,100
2026-12-03,Rajasthan,Jalore,Jalore APMC,Bottle gourd,800,1000,900,200
2026-12-03,Rajasthan,Jalore,Jalore APMC,Tinda,1500,2000,1800,500
2026-12-03,Rajasthan,Jalore,Jalore APMC,Cucumbar(Kheera),1200,1500,1300,300
2026-12-03,Rajasthan,Jalore,Jalore APMC,Ginger(Green),4000,4500,4300,500
2026-12-03,Rajasthan,Jalore,Jalore APMC,Tomato,800,1000,900,200
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Onion,1200,1400,1400,200
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Colacasia,1400,1600,1600,200
2026-12-03,Uttarakhand,Dehradoon,Vikasnagar APMC,Banana,700,800,800,100
2026-12-03,Punjab,Amritsar,Rayya APMC,Carrot,1310,1310,1310,0
2026-12-03,Punjab,Amritsar,Rayya APMC,Green Chilli,1350,1350,1350,0
2026-12-03,Punjab,Amritsar,Rayya APMC,Peas Wet,1800,1800,1800,0
2026-12-03,Punjab,Amritsar,Rayya APMC,Potato,560,560,560,0
2026-12-03,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cauliflower,2200,2200,2200,0
2026-12-03,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Pea Pod/Pea Cod/हरी मटर,1600,1600,1600,0
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Garlic,11400,11600,11500,200
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Pumpkin,1800,2000,1900,200
2026-12-03,Kerala,Kottayam,Athirampuzha APMC,Snakeguard,3000,3200,3100,200
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Green Chilli,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Coriander(Leaves),3400,3400,3400,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Beans,5000,5000,5000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Ginger(Green),8000,8000,8000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Carrot,4200,4200,4200,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Guava,8000,8000,8000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Banana,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Cabbage,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Green Avare(W),6000,7000,6500,1000
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),7000,8000,7500,1000
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Lemon,13000,14000,13500,1000
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Banana,4000,6000,5000,2000
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Amaranthus,2000,2000,2000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Beans,6500,6500,6500,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Green Avare(W),4600,5000,4800,400
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Chow Chow,2500,2500,2500,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Green Chilli,3400,3400,3400,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cowpea(Veg),2600,2600,2600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Potato,3000,4800,3900,1800
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cauliflower,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Coconut,6500,6500,6500,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Carrot,4600,4600,4600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4600,4600,4600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Drumstick,6000,6000,6000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Knool Khol,2600,2600,2600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Onion,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Cauliflower,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Coriander(Leaves),3400,3400,3400,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Pumpkin,1600,1600,1600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Ginger(Green),7600,7600,7600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Cabbage,2600,2600,2600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Raddish,2600,2600,2600,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Lemon,10000,10000,10000,0
2026-12-03,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Onion Green,3600,3600,3600,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cowpea(Veg),4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Potato,3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Ginger(Green),8000,8000,8000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Sweet Potato,3600,3600,3600,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Carrot,2400,2400,2400,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cabbage,2400,2400,2400,0
